x,y,r,theta_deg,z,angle_deg,sim_reachable,sim_error,real_reachable,real_error,mismatch
0.3864,-0.1035,0.4,-15,0.2108,0,True,1,True,1,False
0.3864,-0.1035,0.4,-15,0.2108,30,True,1,True,1,False
0.3864,-0.1035,0.4,-15,0.2108,60,True,1,True,1,False
0.3864,-0.1035,0.4,-15,0.2108,90,True,1,True,1,False
0.3864,-0.1035,0.4,-15,0.2608,0,True,1,True,1,False
0.3864,-0.1035,0.4,-15,0.2608,30,True,1,True,1,False
0.3864,-0.1035,0.4,-15,0.2608,60,True,1,True,1,False
0.3864,-0.1035,0.4,-15,0.2608,90,True,1,True,1,False
0.3864,-0.1035,0.4,-15,0.31,0,True,1,True,1,False
0.3864,-0.1035,0.4,-15,0.31,30,True,1,True,1,False
0.3864,-0.1035,0.4,-15,0.31,60,True,1,True,1,False
0.3864,-0.1035,0.4,-15,0.31,90,True,1,True,1,False
0.4,0.0,0.4,0,0.1608,0,True,1,True,1,False
0.4,0.0,0.4,0,0.1608,30,True,1,True,1,False
0.4,0.0,0.4,0,0.1608,60,True,1,True,1,False
0.4,0.0,0.4,0,0.1608,90,True,1,True,1,False
0.4,0.0,0.4,0,0.2108,0,True,1,True,1,False
0.4,0.0,0.4,0,0.2108,30,True,1,True,1,False
0.4,0.0,0.4,0,0.2108,60,True,1,True,1,False
0.4,0.0,0.4,0,0.2108,90,True,1,True,1,False
0.4,0.0,0.4,0,0.2608,0,True,1,True,1,False
0.4,0.0,0.4,0,0.2608,30,True,1,True,1,False
0.4,0.0,0.4,0,0.2608,60,True,1,True,1,False
0.4,0.0,0.4,0,0.2608,90,True,1,True,1,False
0.4,0.0,0.4,0,0.31,0,True,1,True,1,False
0.4,0.0,0.4,0,0.31,30,True,1,True,1,False
0.4,0.0,0.4,0,0.31,60,True,1,True,1,False
0.4,0.0,0.4,0,0.31,90,False,-31,True,1,True
0.3864,0.1035,0.4,15,0.1608,0,True,1,True,1,False
0.3864,0.1035,0.4,15,0.1608,30,True,1,True,1,False
0.3864,0.1035,0.4,15,0.1608,60,True,1,True,1,False
0.3864,0.1035,0.4,15,0.1608,90,True,1,True,1,False
0.3864,0.1035,0.4,15,0.2108,0,True,1,True,1,False
0.3864,0.1035,0.4,15,0.2108,30,True,1,True,1,False
0.3864,0.1035,0.4,15,0.2108,60,True,1,True,1,False
0.3864,0.1035,0.4,15,0.2108,90,True,1,True,1,False
0.3864,0.1035,0.4,15,0.2608,0,True,1,True,1,False
0.3864,0.1035,0.4,15,0.2608,30,True,1,True,1,False
0.3864,0.1035,0.4,15,0.2608,60,True,1,True,1,False
0.3864,0.1035,0.4,15,0.2608,90,True,1,True,1,False
0.3864,0.1035,0.4,15,0.31,0,True,1,True,1,False
0.3864,0.1035,0.4,15,0.31,30,True,1,True,1,False
0.3864,0.1035,0.4,15,0.31,60,True,1,True,1,False
0.3864,0.1035,0.4,15,0.31,90,True,1,True,1,False
0.3464,0.2,0.4,30,0.1608,0,True,1,True,1,False
0.3464,0.2,0.4,30,0.1608,30,True,1,True,1,False
0.3464,0.2,0.4,30,0.1608,60,True,1,True,1,False
0.3464,0.2,0.4,30,0.1608,90,True,1,True,1,False
0.3464,0.2,0.4,30,0.2108,0,True,1,True,1,False
0.3464,0.2,0.4,30,0.2108,30,True,1,True,1,False
0.3464,0.2,0.4,30,0.2108,60,True,1,True,1,False
0.3464,0.2,0.4,30,0.2108,90,True,1,True,1,False
0.3464,0.2,0.4,30,0.2608,0,True,1,True,1,False
0.3464,0.2,0.4,30,0.2608,30,True,1,True,1,False
0.3464,0.2,0.4,30,0.2608,60,True,1,True,1,False
0.3464,0.2,0.4,30,0.2608,90,True,1,True,1,False
0.3464,0.2,0.4,30,0.31,0,True,1,True,1,False
0.3464,0.2,0.4,30,0.31,30,True,1,True,1,False
0.3464,0.2,0.4,30,0.31,60,True,1,True,1,False
0.3464,0.2,0.4,30,0.31,90,True,1,True,1,False
0.2828,0.2828,0.4,45,0.1608,0,True,1,True,1,False
0.2828,0.2828,0.4,45,0.1608,30,True,1,True,1,False
0.2828,0.2828,0.4,45,0.1608,60,True,1,True,1,False
0.2828,0.2828,0.4,45,0.1608,90,True,1,True,1,False
0.2828,0.2828,0.4,45,0.2108,0,True,1,True,1,False
0.2828,0.2828,0.4,45,0.2108,30,True,1,True,1,False
0.2828,0.2828,0.4,45,0.2108,60,True,1,True,1,False
0.2828,0.2828,0.4,45,0.2108,90,True,1,True,1,False
0.2828,0.2828,0.4,45,0.2608,0,True,1,True,1,False
0.2828,0.2828,0.4,45,0.2608,30,True,1,True,1,False
0.2828,0.2828,0.4,45,0.2608,60,True,1,True,1,False
0.2828,0.2828,0.4,45,0.2608,90,True,1,True,1,False
0.2828,0.2828,0.4,45,0.31,0,True,1,True,1,False
0.2828,0.2828,0.4,45,0.31,30,True,1,True,1,False
0.2828,0.2828,0.4,45,0.31,60,True,1,True,1,False
0.2828,0.2828,0.4,45,0.31,90,True,1,True,1,False
0.2,0.3464,0.4,60,0.1608,0,True,1,True,1,False
0.2,0.3464,0.4,60,0.1608,30,True,1,True,1,False
0.2,0.3464,0.4,60,0.1608,60,True,1,True,1,False
0.2,0.3464,0.4,60,0.1608,90,True,1,True,1,False
0.2,0.3464,0.4,60,0.2108,0,True,1,True,1,False
0.2,0.3464,0.4,60,0.2108,30,True,1,True,1,False
0.2,0.3464,0.4,60,0.2108,60,True,1,True,1,False
0.2,0.3464,0.4,60,0.2108,90,True,1,True,1,False
0.2,0.3464,0.4,60,0.2608,0,True,1,True,1,False
0.2,0.3464,0.4,60,0.2608,30,True,1,True,1,False
0.2,0.3464,0.4,60,0.2608,60,True,1,True,1,False
0.2,0.3464,0.4,60,0.2608,90,True,1,True,1,False
0.2,0.3464,0.4,60,0.31,0,True,1,True,1,False
0.2,0.3464,0.4,60,0.31,30,True,1,True,1,False
0.2,0.3464,0.4,60,0.31,60,True,1,True,1,False
0.2,0.3464,0.4,60,0.31,90,True,1,True,1,False
0.1035,0.3864,0.4,75,0.1608,0,True,1,True,1,False
0.1035,0.3864,0.4,75,0.1608,30,True,1,True,1,False
0.1035,0.3864,0.4,75,0.1608,60,True,1,True,1,False
0.1035,0.3864,0.4,75,0.1608,90,True,1,True,1,False
0.1035,0.3864,0.4,75,0.2108,0,True,1,True,1,False
0.1035,0.3864,0.4,75,0.2108,30,True,1,True,1,False
0.1035,0.3864,0.4,75,0.2108,60,True,1,True,1,False
0.1035,0.3864,0.4,75,0.2108,90,True,1,True,1,False
0.1035,0.3864,0.4,75,0.2608,0,True,1,True,1,False
0.1035,0.3864,0.4,75,0.2608,30,True,1,True,1,False
0.1035,0.3864,0.4,75,0.2608,60,True,1,True,1,False
0.1035,0.3864,0.4,75,0.2608,90,True,1,True,1,False
0.1035,0.3864,0.4,75,0.31,0,True,1,True,1,False
0.1035,0.3864,0.4,75,0.31,30,True,1,True,1,False
0.1035,0.3864,0.4,75,0.31,60,True,1,True,1,False
0.1035,0.3864,0.4,75,0.31,90,True,1,True,1,False
0.0,0.4,0.4,90,0.1608,0,True,1,True,1,False
0.0,0.4,0.4,90,0.1608,30,True,1,True,1,False
0.0,0.4,0.4,90,0.1608,60,True,1,True,1,False
0.0,0.4,0.4,90,0.1608,90,True,1,True,1,False
0.0,0.4,0.4,90,0.2108,0,False,-31,True,1,True
0.0,0.4,0.4,90,0.2108,30,True,1,True,1,False
0.0,0.4,0.4,90,0.2108,60,True,1,True,1,False
0.0,0.4,0.4,90,0.2108,90,True,1,True,1,False
0.0,0.4,0.4,90,0.2608,0,False,-31,True,1,True
0.0,0.4,0.4,90,0.2608,30,True,1,True,1,False
0.0,0.4,0.4,90,0.2608,60,True,1,True,1,False
0.0,0.4,0.4,90,0.2608,90,True,1,True,1,False
0.0,0.4,0.4,90,0.31,0,False,-31,True,1,True
0.0,0.4,0.4,90,0.31,30,True,1,True,1,False
0.0,0.4,0.4,90,0.31,60,True,1,True,1,False
0.0,0.4,0.4,90,0.31,90,True,1,True,1,False
-0.1035,0.3864,0.4,105,0.1608,0,True,1,True,1,False
-0.1035,0.3864,0.4,105,0.1608,30,True,1,True,1,False
-0.1035,0.3864,0.4,105,0.1608,60,True,1,True,1,False
-0.1035,0.3864,0.4,105,0.1608,90,True,1,True,1,False
-0.1035,0.3864,0.4,105,0.2108,0,True,1,True,1,False
-0.1035,0.3864,0.4,105,0.2108,30,True,1,True,1,False
-0.1035,0.3864,0.4,105,0.2108,60,True,1,True,1,False
-0.1035,0.3864,0.4,105,0.2108,90,True,1,True,1,False
-0.1035,0.3864,0.4,105,0.2608,0,True,1,True,1,False
-0.1035,0.3864,0.4,105,0.2608,30,True,1,True,1,False
-0.1035,0.3864,0.4,105,0.2608,60,True,1,True,1,False
-0.1035,0.3864,0.4,105,0.2608,90,True,1,True,1,False
-0.1035,0.3864,0.4,105,0.31,0,True,1,True,1,False
-0.1035,0.3864,0.4,105,0.31,30,True,1,True,1,False
-0.1035,0.3864,0.4,105,0.31,60,True,1,True,1,False
-0.1035,0.3864,0.4,105,0.31,90,True,1,True,1,False
-0.2,0.3464,0.4,120,0.1608,0,True,1,True,1,False
-0.2,0.3464,0.4,120,0.1608,30,True,1,True,1,False
-0.2,0.3464,0.4,120,0.1608,60,True,1,True,1,False
-0.2,0.3464,0.4,120,0.1608,90,True,1,True,1,False
-0.2,0.3464,0.4,120,0.2108,0,True,1,True,1,False
-0.2,0.3464,0.4,120,0.2108,30,False,-31,True,1,True
-0.2,0.3464,0.4,120,0.2108,60,True,1,True,1,False
-0.2,0.3464,0.4,120,0.2108,90,True,1,True,1,False
-0.2,0.3464,0.4,120,0.2608,0,True,1,True,1,False
-0.2,0.3464,0.4,120,0.2608,30,False,-31,True,1,True
-0.2,0.3464,0.4,120,0.2608,60,True,1,True,1,False
-0.2,0.3464,0.4,120,0.2608,90,True,1,True,1,False
-0.2,0.3464,0.4,120,0.31,0,True,1,True,1,False
-0.2,0.3464,0.4,120,0.31,30,False,-31,True,1,True
-0.2,0.3464,0.4,120,0.31,60,True,1,True,1,False
-0.2,0.3464,0.4,120,0.31,90,True,1,True,1,False
-0.2828,0.2828,0.4,135,0.1608,0,True,1,True,1,False
-0.2828,0.2828,0.4,135,0.1608,30,True,1,True,1,False
-0.2828,0.2828,0.4,135,0.1608,60,True,1,True,1,False
-0.2828,0.2828,0.4,135,0.1608,90,True,1,True,1,False
-0.2828,0.2828,0.4,135,0.2108,0,True,1,True,1,False
-0.2828,0.2828,0.4,135,0.2108,30,True,1,True,1,False
-0.2828,0.2828,0.4,135,0.2108,60,True,1,True,1,False
-0.2828,0.2828,0.4,135,0.2108,90,True,1,True,1,False
-0.2828,0.2828,0.4,135,0.2608,0,True,1,True,1,False
-0.2828,0.2828,0.4,135,0.2608,30,True,1,True,1,False
-0.2828,0.2828,0.4,135,0.2608,60,True,1,True,1,False
-0.2828,0.2828,0.4,135,0.2608,90,True,1,True,1,False
-0.2828,0.2828,0.4,135,0.31,0,True,1,True,1,False
-0.2828,0.2828,0.4,135,0.31,30,True,1,True,1,False
-0.2828,0.2828,0.4,135,0.31,60,True,1,True,1,False
-0.2828,0.2828,0.4,135,0.31,90,True,1,True,1,False
-0.3464,0.2,0.4,150,0.1608,0,True,1,True,1,False
-0.3464,0.2,0.4,150,0.1608,30,True,1,True,1,False
-0.3464,0.2,0.4,150,0.1608,60,True,1,True,1,False
-0.3464,0.2,0.4,150,0.1608,90,True,1,True,1,False
-0.3464,0.2,0.4,150,0.2108,0,True,1,True,1,False
-0.3464,0.2,0.4,150,0.2108,30,True,1,True,1,False
-0.3464,0.2,0.4,150,0.2108,60,False,-31,True,1,True
-0.3464,0.2,0.4,150,0.2108,90,True,1,True,1,False
-0.3464,0.2,0.4,150,0.2608,0,True,1,True,1,False
-0.3464,0.2,0.4,150,0.2608,30,True,1,True,1,False
-0.3464,0.2,0.4,150,0.2608,60,False,-31,True,1,True
-0.3464,0.2,0.4,150,0.2608,90,True,1,True,1,False
-0.3464,0.2,0.4,150,0.31,0,True,1,True,1,False
-0.3464,0.2,0.4,150,0.31,30,True,1,True,1,False
-0.3464,0.2,0.4,150,0.31,60,False,-31,True,1,True
-0.3464,0.2,0.4,150,0.31,90,True,1,True,1,False
-0.3864,0.1035,0.4,165,0.1608,0,True,1,True,1,False
-0.3864,0.1035,0.4,165,0.1608,30,True,1,True,1,False
-0.3864,0.1035,0.4,165,0.1608,60,True,1,True,1,False
-0.3864,0.1035,0.4,165,0.1608,90,True,1,True,1,False
-0.3864,0.1035,0.4,165,0.2108,0,True,1,True,1,False
-0.3864,0.1035,0.4,165,0.2108,30,True,1,True,1,False
-0.3864,0.1035,0.4,165,0.2108,60,True,1,True,1,False
-0.3864,0.1035,0.4,165,0.2108,90,True,1,True,1,False
-0.3864,0.1035,0.4,165,0.2608,0,True,1,True,1,False
-0.3864,0.1035,0.4,165,0.2608,30,True,1,True,1,False
-0.3864,0.1035,0.4,165,0.2608,60,True,1,True,1,False
-0.3864,0.1035,0.4,165,0.2608,90,True,1,True,1,False
-0.3864,0.1035,0.4,165,0.31,0,True,1,True,1,False
-0.3864,0.1035,0.4,165,0.31,30,True,1,True,1,False
-0.3864,0.1035,0.4,165,0.31,60,True,1,True,1,False
-0.3864,0.1035,0.4,165,0.31,90,True,1,True,1,False
-0.45,-0.0,0.45,-180,0.1608,0,True,1,True,1,False
-0.45,-0.0,0.45,-180,0.1608,30,True,1,True,1,False
-0.45,-0.0,0.45,-180,0.1608,60,True,1,True,1,False
-0.45,-0.0,0.45,-180,0.1608,90,False,-31,True,1,True
-0.45,-0.0,0.45,-180,0.2108,0,True,1,True,1,False
-0.45,-0.0,0.45,-180,0.2108,30,True,1,True,1,False
-0.45,-0.0,0.45,-180,0.2108,60,True,1,True,1,False
-0.45,-0.0,0.45,-180,0.2108,90,False,-31,True,1,True
-0.45,-0.0,0.45,-180,0.2608,0,True,1,True,1,False
-0.45,-0.0,0.45,-180,0.2608,30,True,1,True,1,False
-0.45,-0.0,0.45,-180,0.2608,60,True,1,True,1,False
-0.45,-0.0,0.45,-180,0.2608,90,False,-31,True,1,True
-0.45,-0.0,0.45,-180,0.31,0,True,1,True,1,False
-0.45,-0.0,0.45,-180,0.31,30,True,1,True,1,False
-0.45,-0.0,0.45,-180,0.31,60,True,1,True,1,False
-0.45,-0.0,0.45,-180,0.31,90,False,-31,True,1,True
-0.4347,-0.1165,0.45,-165,0.1608,0,True,1,True,1,False
-0.4347,-0.1165,0.45,-165,0.1608,30,True,1,True,1,False
-0.4347,-0.1165,0.45,-165,0.1608,60,True,1,True,1,False
-0.4347,-0.1165,0.45,-165,0.1608,90,True,1,True,1,False
-0.4347,-0.1165,0.45,-165,0.2108,0,True,1,True,1,False
-0.4347,-0.1165,0.45,-165,0.2108,30,True,1,True,1,False
-0.4347,-0.1165,0.45,-165,0.2108,60,True,1,True,1,False
-0.4347,-0.1165,0.45,-165,0.2108,90,True,1,True,1,False
-0.4347,-0.1165,0.45,-165,0.2608,0,True,1,True,1,False
-0.4347,-0.1165,0.45,-165,0.2608,30,True,1,True,1,False
-0.4347,-0.1165,0.45,-165,0.2608,60,True,1,True,1,False
-0.4347,-0.1165,0.45,-165,0.2608,90,False,-31,True,1,True
-0.4347,-0.1165,0.45,-165,0.31,0,True,1,True,1,False
-0.4347,-0.1165,0.45,-165,0.31,30,True,1,True,1,False
-0.4347,-0.1165,0.45,-165,0.31,60,True,1,True,1,False
-0.4347,-0.1165,0.45,-165,0.31,90,False,-31,True,1,True
-0.3897,-0.225,0.45,-150,0.1608,0,True,1,True,1,False
-0.3897,-0.225,0.45,-150,0.1608,30,True,1,True,1,False
-0.3897,-0.225,0.45,-150,0.1608,60,True,1,True,1,False
-0.3897,-0.225,0.45,-150,0.1608,90,True,1,True,1,False
-0.3897,-0.225,0.45,-150,0.2108,0,True,1,True,1,False
-0.3897,-0.225,0.45,-150,0.2108,30,True,1,True,1,False
-0.3897,-0.225,0.45,-150,0.2108,60,True,1,True,1,False
-0.3897,-0.225,0.45,-150,0.2108,90,True,1,True,1,False
-0.3897,-0.225,0.45,-150,0.2608,0,True,1,True,1,False
-0.3897,-0.225,0.45,-150,0.2608,30,True,1,True,1,False
-0.3897,-0.225,0.45,-150,0.2608,60,True,1,True,1,False
-0.3897,-0.225,0.45,-150,0.2608,90,True,1,True,1,False
-0.3897,-0.225,0.45,-150,0.31,0,True,1,True,1,False
-0.3897,-0.225,0.45,-150,0.31,30,True,1,True,1,False
-0.3897,-0.225,0.45,-150,0.31,60,True,1,True,1,False
-0.3897,-0.225,0.45,-150,0.31,90,True,1,True,1,False
-0.3182,-0.3182,0.45,-135,0.1608,0,True,1,True,1,False
-0.3182,-0.3182,0.45,-135,0.1608,30,True,1,True,1,False
-0.3182,-0.3182,0.45,-135,0.1608,60,True,1,True,1,False
-0.3182,-0.3182,0.45,-135,0.1608,90,True,1,True,1,False
-0.3182,-0.3182,0.45,-135,0.2108,0,True,1,True,1,False
-0.3182,-0.3182,0.45,-135,0.2108,30,True,1,True,1,False
-0.3182,-0.3182,0.45,-135,0.2108,60,True,1,True,1,False
-0.3182,-0.3182,0.45,-135,0.2108,90,True,1,True,1,False
-0.3182,-0.3182,0.45,-135,0.2608,0,True,1,True,1,False
-0.3182,-0.3182,0.45,-135,0.2608,30,True,1,True,1,False
-0.3182,-0.3182,0.45,-135,0.2608,60,True,1,True,1,False
-0.3182,-0.3182,0.45,-135,0.2608,90,True,1,True,1,False
-0.3182,-0.3182,0.45,-135,0.31,0,True,1,True,1,False
-0.3182,-0.3182,0.45,-135,0.31,30,True,1,True,1,False
-0.3182,-0.3182,0.45,-135,0.31,60,True,1,True,1,False
-0.3182,-0.3182,0.45,-135,0.31,90,True,1,True,1,False
-0.225,-0.3897,0.45,-120,0.1608,0,True,1,True,1,False
-0.225,-0.3897,0.45,-120,0.1608,30,True,1,True,1,False
-0.225,-0.3897,0.45,-120,0.1608,60,True,1,True,1,False
-0.225,-0.3897,0.45,-120,0.1608,90,True,1,True,1,False
-0.225,-0.3897,0.45,-120,0.2108,0,True,1,True,1,False
-0.225,-0.3897,0.45,-120,0.2108,30,True,1,True,1,False
-0.225,-0.3897,0.45,-120,0.2108,60,True,1,True,1,False
-0.225,-0.3897,0.45,-120,0.2108,90,True,1,True,1,False
-0.225,-0.3897,0.45,-120,0.2608,0,True,1,True,1,False
-0.225,-0.3897,0.45,-120,0.2608,30,True,1,True,1,False
-0.225,-0.3897,0.45,-120,0.2608,60,True,1,True,1,False
-0.225,-0.3897,0.45,-120,0.2608,90,True,1,True,1,False
-0.225,-0.3897,0.45,-120,0.31,0,True,1,True,1,False
-0.225,-0.3897,0.45,-120,0.31,30,True,1,True,1,False
-0.225,-0.3897,0.45,-120,0.31,60,True,1,True,1,False
-0.225,-0.3897,0.45,-120,0.31,90,True,1,True,1,False
-0.1165,-0.4347,0.45,-105,0.1608,0,True,1,True,1,False
-0.1165,-0.4347,0.45,-105,0.1608,30,True,1,True,1,False
-0.1165,-0.4347,0.45,-105,0.1608,60,True,1,True,1,False
-0.1165,-0.4347,0.45,-105,0.1608,90,True,1,True,1,False
-0.1165,-0.4347,0.45,-105,0.2108,0,True,1,True,1,False
-0.1165,-0.4347,0.45,-105,0.2108,30,True,1,True,1,False
-0.1165,-0.4347,0.45,-105,0.2108,60,True,1,True,1,False
-0.1165,-0.4347,0.45,-105,0.2108,90,True,1,True,1,False
-0.1165,-0.4347,0.45,-105,0.2608,0,True,1,True,1,False
-0.1165,-0.4347,0.45,-105,0.2608,30,True,1,True,1,False
-0.1165,-0.4347,0.45,-105,0.2608,60,True,1,True,1,False
-0.1165,-0.4347,0.45,-105,0.2608,90,True,1,True,1,False
-0.1165,-0.4347,0.45,-105,0.31,0,True,1,True,1,False
-0.1165,-0.4347,0.45,-105,0.31,30,True,1,True,1,False
-0.1165,-0.4347,0.45,-105,0.31,60,True,1,True,1,False
-0.1165,-0.4347,0.45,-105,0.31,90,True,1,True,1,False
0.0,-0.45,0.45,-90,0.1608,0,True,1,True,1,False
0.0,-0.45,0.45,-90,0.1608,30,True,1,True,1,False
0.0,-0.45,0.45,-90,0.1608,60,True,1,True,1,False
0.0,-0.45,0.45,-90,0.1608,90,True,1,True,1,False
0.0,-0.45,0.45,-90,0.2108,0,True,1,True,1,False
0.0,-0.45,0.45,-90,0.2108,30,True,1,True,1,False
0.0,-0.45,0.45,-90,0.2108,60,True,1,True,1,False
0.0,-0.45,0.45,-90,0.2108,90,True,1,True,1,False
0.0,-0.45,0.45,-90,0.2608,0,False,-31,True,1,True
0.0,-0.45,0.45,-90,0.2608,30,True,1,True,1,False
0.0,-0.45,0.45,-90,0.2608,60,True,1,True,1,False
0.0,-0.45,0.45,-90,0.2608,90,True,1,True,1,False
0.0,-0.45,0.45,-90,0.31,0,False,-31,True,1,True
0.0,-0.45,0.45,-90,0.31,30,True,1,True,1,False
0.0,-0.45,0.45,-90,0.31,60,True,1,True,1,False
0.0,-0.45,0.45,-90,0.31,90,True,1,True,1,False
0.1165,-0.4347,0.45,-75,0.1608,0,True,1,True,1,False
0.1165,-0.4347,0.45,-75,0.1608,30,True,1,True,1,False
0.1165,-0.4347,0.45,-75,0.1608,60,True,1,True,1,False
0.1165,-0.4347,0.45,-75,0.1608,90,True,1,True,1,False
0.1165,-0.4347,0.45,-75,0.2108,0,True,1,True,1,False
0.1165,-0.4347,0.45,-75,0.2108,30,True,1,True,1,False
0.1165,-0.4347,0.45,-75,0.2108,60,True,1,True,1,False
0.1165,-0.4347,0.45,-75,0.2108,90,True,1,True,1,False
0.1165,-0.4347,0.45,-75,0.2608,0,True,1,True,1,False
0.1165,-0.4347,0.45,-75,0.2608,30,True,1,True,1,False
0.1165,-0.4347,0.45,-75,0.2608,60,True,1,True,1,False
0.1165,-0.4347,0.45,-75,0.2608,90,True,1,True,1,False
0.1165,-0.4347,0.45,-75,0.31,0,True,1,True,1,False
0.1165,-0.4347,0.45,-75,0.31,30,True,1,True,1,False
0.1165,-0.4347,0.45,-75,0.31,60,True,1,True,1,False
0.1165,-0.4347,0.45,-75,0.31,90,True,1,True,1,False
0.225,-0.3897,0.45,-60,0.1608,0,True,1,True,1,False
0.225,-0.3897,0.45,-60,0.1608,30,True,1,True,1,False
0.225,-0.3897,0.45,-60,0.1608,60,True,1,True,1,False
0.225,-0.3897,0.45,-60,0.1608,90,True,1,True,1,False
0.225,-0.3897,0.45,-60,0.2108,0,True,1,True,1,False
0.225,-0.3897,0.45,-60,0.2108,30,True,1,True,1,False
0.225,-0.3897,0.45,-60,0.2108,60,True,1,True,1,False
0.225,-0.3897,0.45,-60,0.2108,90,True,1,True,1,False
0.225,-0.3897,0.45,-60,0.2608,0,True,1,True,1,False
0.225,-0.3897,0.45,-60,0.2608,30,False,-31,True,1,True
0.225,-0.3897,0.45,-60,0.2608,60,True,1,True,1,False
0.225,-0.3897,0.45,-60,0.2608,90,True,1,True,1,False
0.225,-0.3897,0.45,-60,0.31,0,True,1,True,1,False
0.225,-0.3897,0.45,-60,0.31,30,False,-31,True,1,True
0.225,-0.3897,0.45,-60,0.31,60,True,1,True,1,False
0.225,-0.3897,0.45,-60,0.31,90,True,1,True,1,False
0.3182,-0.3182,0.45,-45,0.1608,0,True,1,True,1,False
0.3182,-0.3182,0.45,-45,0.1608,30,True,1,True,1,False
0.3182,-0.3182,0.45,-45,0.1608,60,True,1,True,1,False
0.3182,-0.3182,0.45,-45,0.1608,90,True,1,True,1,False
0.3182,-0.3182,0.45,-45,0.2108,0,True,1,True,1,False
0.3182,-0.3182,0.45,-45,0.2108,30,True,1,True,1,False
0.3182,-0.3182,0.45,-45,0.2108,60,True,1,True,1,False
0.3182,-0.3182,0.45,-45,0.2108,90,True,1,True,1,False
0.3182,-0.3182,0.45,-45,0.2608,0,True,1,True,1,False
0.3182,-0.3182,0.45,-45,0.2608,30,True,1,True,1,False
0.3182,-0.3182,0.45,-45,0.2608,60,True,1,True,1,False
0.3182,-0.3182,0.45,-45,0.2608,90,True,1,True,1,False
0.3182,-0.3182,0.45,-45,0.31,0,True,1,True,1,False
0.3182,-0.3182,0.45,-45,0.31,30,True,1,True,1,False
0.3182,-0.3182,0.45,-45,0.31,60,True,1,True,1,False
0.3182,-0.3182,0.45,-45,0.31,90,True,1,True,1,False
0.3897,-0.225,0.45,-30,0.1608,0,True,1,True,1,False
0.3897,-0.225,0.45,-30,0.1608,30,True,1,True,1,False
0.3897,-0.225,0.45,-30,0.1608,60,True,1,True,1,False
0.3897,-0.225,0.45,-30,0.1608,90,True,1,True,1,False
0.3897,-0.225,0.45,-30,0.2108,0,True,1,True,1,False
0.3897,-0.225,0.45,-30,0.2108,30,True,1,True,1,False
0.3897,-0.225,0.45,-30,0.2108,60,True,1,True,1,False
0.3897,-0.225,0.45,-30,0.2108,90,True,1,True,1,False
0.3897,-0.225,0.45,-30,0.2608,0,True,1,True,1,False
0.3897,-0.225,0.45,-30,0.2608,30,True,1,True,1,False
0.3897,-0.225,0.45,-30,0.2608,60,False,-31,True,1,True
0.3897,-0.225,0.45,-30,0.2608,90,True,1,True,1,False
0.3897,-0.225,0.45,-30,0.31,0,True,1,True,1,False
0.3897,-0.225,0.45,-30,0.31,30,True,1,True,1,False
0.3897,-0.225,0.45,-30,0.31,60,False,-31,True,1,True
0.3897,-0.225,0.45,-30,0.31,90,True,1,True,1,False
0.4347,-0.1165,0.45,-15,0.1608,0,True,1,True,1,False
0.4347,-0.1165,0.45,-15,0.1608,30,True,1,True,1,False
0.4347,-0.1165,0.45,-15,0.1608,60,True,1,True,1,False
0.4347,-0.1165,0.45,-15,0.1608,90,True,1,True,1,False
0.4347,-0.1165,0.45,-15,0.2108,0,True,1,True,1,False
0.4347,-0.1165,0.45,-15,0.2108,30,True,1,True,1,False
0.4347,-0.1165,0.45,-15,0.2108,60,True,1,True,1,False
0.4347,-0.1165,0.45,-15,0.2108,90,True,1,True,1,False
0.4347,-0.1165,0.45,-15,0.2608,0,True,1,True,1,False
0.4347,-0.1165,0.45,-15,0.2608,30,True,1,True,1,False
0.4347,-0.1165,0.45,-15,0.2608,60,True,1,True,1,False
0.4347,-0.1165,0.45,-15,0.2608,90,True,1,True,1,False
0.4347,-0.1165,0.45,-15,0.31,0,True,1,True,1,False
0.4347,-0.1165,0.45,-15,0.31,30,True,1,True,1,False
0.4347,-0.1165,0.45,-15,0.31,60,True,1,True,1,False
0.4347,-0.1165,0.45,-15,0.31,90,True,1,True,1,False
0.45,0.0,0.45,0,0.1608,0,True,1,True,1,False
0.45,0.0,0.45,0,0.1608,30,True,1,True,1,False
0.45,0.0,0.45,0,0.1608,60,True,1,True,1,False
0.45,0.0,0.45,0,0.1608,90,True,1,True,1,False
0.45,0.0,0.45,0,0.2108,0,True,1,True,1,False
0.45,0.0,0.45,0,0.2108,30,True,1,True,1,False
0.45,0.0,0.45,0,0.2108,60,True,1,True,1,False
0.45,0.0,0.45,0,0.2108,90,True,1,True,1,False
0.45,0.0,0.45,0,0.2608,0,True,1,True,1,False
0.45,0.0,0.45,0,0.2608,30,True,1,True,1,False
0.45,0.0,0.45,0,0.2608,60,True,1,True,1,False
0.45,0.0,0.45,0,0.2608,90,False,-31,True,1,True
0.45,0.0,0.45,0,0.31,0,True,1,True,1,False
0.45,0.0,0.45,0,0.31,30,True,1,True,1,False
0.45,0.0,0.45,0,0.31,60,True,1,True,1,False
0.45,0.0,0.45,0,0.31,90,False,-31,True,1,True
0.4347,0.1165,0.45,15,0.1608,0,True,1,True,1,False
0.4347,0.1165,0.45,15,0.1608,30,True,1,True,1,False
0.4347,0.1165,0.45,15,0.1608,60,True,1,True,1,False
0.4347,0.1165,0.45,15,0.1608,90,True,1,True,1,False
